transaction_amount,buyer_account_age_days,seller_trust_score,num_previous_disputes,velocity_1h,seller_rating,is_new_seller,payment_method,category,is_fraud
1723.57,39.0,47.36,2.0,1.0,2.04,0.0,upi,Books,0
866.88,161.0,90.96,0.0,1.0,4.69,0.0,card,Food & Beverage,0
2043.72,118.0,80.79,0.0,3.0,4.32,0.0,cod,Electronics,0
401.48,302.0,50.12,1.0,4.0,2.11,0.0,cod,Home & Kitchen,1
86.49,151.0,43.72,0.0,2.0,2.27,1.0,card,Pharmacy,0
279.45,235.0,89.84,0.0,3.0,4.57,0.0,cod,Home & Kitchen,0
668.69,251.0,55.54,0.0,2.0,2.67,0.0,card,Beauty,0
1090.31,574.0,17.37,0.0,5.0,1.0,0.0,upi,Fashion,1
513.97,153.0,56.08,0.0,0.0,3.13,0.0,cod,Pharmacy,0
945.59,2.0,54.23,0.0,1.0,3.37,0.0,wallet,Beauty,0
1250.57,252.0,59.16,0.0,1.0,3.35,0.0,upi,Grocery,0
423.71,65.0,27.27,0.0,4.0,1.53,1.0,card,Books,1
434.01,82.0,69.14,0.0,2.0,3.82,0.0,upi,Grocery,0
232.87,31.0,58.36,0.0,1.0,3.06,0.0,upi,Home & Kitchen,0
2044.12,103.0,91.26,1.0,1.0,4.36,0.0,wallet,Food & Beverage,0
2077.1,122.0,33.38,0.0,0.0,1.78,0.0,wallet,Grocery,0
938.6,11.0,46.8,0.0,1.0,1.94,0.0,upi,Fashion,0
300.99,298.0,30.38,0.0,1.0,1.3,0.0,cod,Pharmacy,0
2321.67,17.0,73.78,1.0,1.0,3.97,0.0,upi,Pharmacy,0
434.62,73.0,87.46,0.0,3.0,4.32,0.0,card,Books,0
243.0,199.0,75.56,0.0,1.0,3.53,0.0,cod,Pharmacy,0
425.16,87.0,81.67,0.0,2.0,3.9,0.0,upi,Beauty,0
383.24,125.0,22.12,1.0,0.0,1.0,1.0,upi,Electronics,1
313.48,1156.0,61.78,0.0,0.0,3.19,0.0,wallet,Books,0
508.26,94.0,78.34,0.0,1.0,3.79,0.0,upi,Home & Kitchen,0
885.41,235.0,66.67,0.0,1.0,3.26,0.0,upi,Electronics,0
1420.03,317.0,44.17,0.0,3.0,2.33,0.0,upi,Grocery,0
703.97,134.0,84.97,0.0,2.0,4.35,0.0,card,Books,0
707.77,423.0,83.57,0.0,1.0,3.82,0.0,cod,Grocery,0
690.88,498.0,74.5,1.0,1.0,3.38,0.0,upi,Electronics,0
243.05,126.0,78.4,0.0,4.0,3.9,0.0,upi,Books,0
1394.42,238.0,74.49,2.0,1.0,3.92,0.0,cod,Pharmacy,0
1732.49,34.0,76.31,1.0,0.0,3.62,0.0,upi,Pharmacy,0
2248.02,445.0,37.46,1.0,3.0,1.71,1.0,upi,Grocery,1
625.42,191.0,46.16,2.0,0.0,2.35,1.0,cod,Fashion,1
2158.59,91.0,54.45,0.0,1.0,2.76,0.0,wallet,Food & Beverage,0
1518.93,106.0,70.16,0.0,1.0,3.49,0.0,wallet,Beauty,0
329.01,116.0,72.76,0.0,1.0,3.75,0.0,card,Grocery,0
435.57,95.0,31.98,0.0,0.0,1.33,1.0,upi,Beauty,0
899.3,106.0,71.83,0.0,2.0,4.05,0.0,cod,Grocery,0
707.5,53.0,36.49,0.0,2.0,1.73,1.0,upi,Grocery,0
281.78,154.0,78.69,0.0,2.0,4.44,0.0,cod,Electronics,0
894.22,38.0,90.98,0.0,0.0,3.9,0.0,cod,Fashion,0
910.76,484.0,85.97,0.0,0.0,3.79,0.0,wallet,Beauty,0
1506.22,249.0,71.5,0.0,1.0,3.55,0.0,card,Beauty,0
547.75,165.0,74.13,0.0,3.0,4.01,0.0,wallet,Books,0
446.15,530.0,43.04,0.0,0.0,2.22,0.0,upi,Fashion,0
229.52,12.0,35.09,0.0,0.0,1.72,0.0,upi,Fashion,0
1018.11,115.0,80.72,0.0,1.0,4.12,0.0,cod,Fashion,0
933.49,499.0,70.06,0.0,1.0,3.5,0.0,wallet,Home & Kitchen,0
2451.73,134.0,95.72,0.0,1.0,5.0,0.0,upi,Home & Kitchen,0
1436.35,175.0,65.01,2.0,1.0,3.1,0.0,upi,Electronics,0
550.77,14.0,68.14,0.0,7.0,3.79,0.0,wallet,Pharmacy,1
851.45,87.0,72.14,0.0,1.0,3.38,0.0,cod,Beauty,0
276.53,19.0,65.28,0.0,2.0,3.18,0.0,upi,Pharmacy,0
621.57,669.0,69.44,1.0,1.0,3.18,0.0,cod,Grocery,0
963.24,261.0,63.82,0.0,3.0,3.45,0.0,card,Beauty,0
2529.96,167.0,90.62,1.0,0.0,4.89,0.0,upi,Books,0
380.6,582.0,75.32,0.0,2.0,3.71,0.0,card,Food & Beverage,0
2000.1,93.0,39.54,1.0,1.0,2.14,1.0,upi,Fashion,0
1009.45,282.0,65.28,1.0,0.0,3.3,0.0,card,Electronics,0
1413.82,50.0,47.96,0.0,1.0,2.58,0.0,upi,Books,0
828.54,68.0,33.09,0.0,2.0,2.01,1.0,card,Electronics,0
478.89,41.0,71.52,0.0,0.0,3.23,0.0,cod,Home & Kitchen,0
1928.28,454.0,70.79,0.0,1.0,3.22,0.0,cod,Food & Beverage,0
587.09,422.0,55.98,0.0,1.0,2.63,0.0,upi,Beauty,0
1358.68,15.0,89.51,0.0,0.0,4.34,0.0,cod,Fashion,0
296.65,325.0,78.77,0.0,0.0,4.0,0.0,cod,Food & Beverage,0
361.66,178.0,70.7,2.0,0.0,3.54,0.0,cod,Electronics,0
154.31,96.0,70.97,0.0,0.0,3.49,0.0,upi,Books,0
761.02,122.0,61.55,0.0,3.0,3.06,0.0,cod,Grocery,0
1010.44,488.0,85.97,0.0,0.0,4.36,0.0,cod,Grocery,0
850.32,233.0,97.19,0.0,1.0,4.63,0.0,upi,Home & Kitchen,0
226.78,96.0,83.3,0.0,3.0,3.53,0.0,wallet,Home & Kitchen,0
367.24,96.0,38.5,0.0,0.0,1.65,1.0,upi,Beauty,0
1397.89,44.0,70.69,0.0,0.0,3.87,0.0,wallet,Beauty,0
540.2,170.0,48.77,0.0,1.0,1.66,1.0,card,Fashion,0
881.11,51.0,28.73,0.0,1.0,1.78,0.0,upi,Fashion,0
509.92,387.0,81.98,0.0,0.0,3.93,0.0,cod,Fashion,0
1287.52,110.0,44.96,0.0,4.0,2.5,1.0,card,Books,1
514.27,249.0,41.06,0.0,2.0,1.75,0.0,cod,Books,1
714.13,649.0,70.17,0.0,2.0,2.76,0.0,upi,Beauty,0
1654.01,165.0,94.72,1.0,3.0,4.48,0.0,upi,Fashion,0
863.45,12.0,60.2,0.0,2.0,2.97,0.0,upi,Beauty,0
402.95,115.0,22.15,1.0,1.0,1.22,1.0,card,Home & Kitchen,1
1147.1,274.0,35.87,0.0,0.0,1.37,1.0,upi,Grocery,1
226.43,1016.0,86.71,0.0,1.0,4.45,0.0,card,Fashion,0
389.47,254.0,83.24,1.0,2.0,4.17,0.0,card,Fashion,0
243.64,160.0,59.19,0.0,0.0,2.77,0.0,upi,Beauty,0
1310.9,804.0,52.39,0.0,1.0,2.65,1.0,cod,Food & Beverage,0
1089.28,77.0,49.19,0.0,3.0,2.49,0.0,card,Food & Beverage,0
1214.93,68.0,20.75,0.0,2.0,1.2,1.0,card,Books,1
975.37,87.0,82.74,1.0,4.0,4.2,0.0,cod,Books,1
1902.46,71.0,43.01,0.0,3.0,2.18,0.0,card,Electronics,0
958.77,119.0,37.41,0.0,4.0,2.46,0.0,upi,Home & Kitchen,1
534.37,152.0,78.05,1.0,1.0,3.32,0.0,card,Electronics,0
416.57,31.0,72.95,0.0,1.0,3.26,0.0,upi,Home & Kitchen,0
948.78,353.0,62.07,0.0,0.0,3.43,0.0,cod,Food & Beverage,0
1797.43,246.0,29.49,1.0,1.0,1.03,1.0,card,Beauty,1
288.93,256.0,42.87,0.0,0.0,2.41,1.0,card,Pharmacy,1
1193.29,337.0,54.0,0.0,0.0,2.8,0.0,card,Books,0
713.94,348.0,58.97,0.0,0.0,2.56,0.0,upi,Books,0
1617.6,142.0,69.7,2.0,1.0,3.78,0.0,card,Grocery,0
201.92,357.0,27.81,0.0,0.0,1.75,1.0,cod,Fashion,0
2458.19,57.0,49.42,0.0,1.0,2.48,1.0,upi,Books,0
706.99,1065.0,78.2,0.0,0.0,3.88,0.0,upi,Home & Kitchen,0
171.0,354.0,63.93,0.0,0.0,3.59,0.0,wallet,Food & Beverage,0
283.85,28.0,44.9,0.0,0.0,1.74,1.0,cod,Home & Kitchen,0
2689.5,43.0,49.71,0.0,2.0,2.69,0.0,upi,Home & Kitchen,1
1189.54,213.0,65.81,0.0,1.0,2.86,0.0,upi,Fashion,0
648.41,56.0,49.38,0.0,2.0,2.64,0.0,cod,Beauty,0
3097.78,186.0,78.36,0.0,1.0,3.88,0.0,cod,Grocery,0
930.09,171.0,79.42,1.0,0.0,3.96,0.0,upi,Books,0
1551.28,74.0,75.97,0.0,1.0,4.29,0.0,card,Food & Beverage,0
362.97,4.0,86.57,0.0,3.0,3.86,0.0,upi,Electronics,0
628.93,15.0,24.7,1.0,0.0,1.45,0.0,card,Beauty,0
918.96,86.0,31.53,0.0,3.0,1.56,0.0,upi,Books,0
571.56,39.0,22.44,1.0,0.0,1.15,1.0,upi,Grocery,1
1887.06,147.0,67.42,0.0,1.0,3.63,0.0,upi,Electronics,0
1164.92,330.0,95.62,0.0,1.0,5.0,0.0,wallet,Beauty,0
282.45,40.0,60.24,0.0,0.0,3.2,0.0,upi,Books,0
680.12,175.0,43.84,1.0,1.0,1.93,0.0,card,Grocery,0
425.11,67.0,45.76,0.0,0.0,2.47,1.0,upi,Grocery,0
1184.96,106.0,68.51,0.0,0.0,3.65,0.0,upi,Home & Kitchen,0
569.03,79.0,63.46,0.0,1.0,3.32,0.0,upi,Pharmacy,0
171.06,408.0,39.05,1.0,2.0,2.14,0.0,upi,Pharmacy,0
1049.73,125.0,38.69,0.0,0.0,1.96,1.0,card,Grocery,0
544.82,47.0,49.94,0.0,1.0,2.15,0.0,card,Home & Kitchen,0
2074.39,592.0,49.31,0.0,3.0,2.34,0.0,upi,Home & Kitchen,0
320.23,5.0,94.07,0.0,0.0,4.56,0.0,wallet,Home & Kitchen,0
447.34,72.0,63.67,0.0,0.0,3.19,0.0,upi,Grocery,0
656.25,357.0,84.27,1.0,1.0,4.09,0.0,cod,Home & Kitchen,0
1092.09,259.0,33.78,0.0,2.0,2.23,0.0,card,Grocery,0
1651.19,409.0,84.5,1.0,3.0,4.36,0.0,upi,Home & Kitchen,0
628.96,264.0,83.6,1.0,1.0,4.16,0.0,upi,Food & Beverage,0
939.51,115.0,78.37,0.0,2.0,4.0,0.0,upi,Grocery,0
214.7,538.0,44.65,0.0,3.0,2.36,1.0,card,Books,0
451.92,66.0,60.52,2.0,1.0,3.68,0.0,cod,Beauty,0
581.06,224.0,44.88,1.0,1.0,2.38,0.0,upi,Pharmacy,0
654.75,413.0,76.9,0.0,0.0,3.72,0.0,wallet,Home & Kitchen,0
1280.55,58.0,84.77,1.0,1.0,3.93,0.0,wallet,Food & Beverage,0
2793.35,78.0,75.84,0.0,1.0,3.86,0.0,upi,Fashion,0
473.05,226.0,87.54,0.0,1.0,4.99,0.0,upi,Electronics,0
1180.98,38.0,64.67,1.0,2.0,3.19,0.0,wallet,Home & Kitchen,0
1880.42,127.0,78.2,0.0,0.0,3.63,0.0,wallet,Beauty,0
1817.14,7.0,92.25,0.0,3.0,4.91,0.0,upi,Food & Beverage,0
380.09,244.0,59.4,0.0,3.0,3.01,0.0,cod,Home & Kitchen,0
1746.19,257.0,29.46,0.0,4.0,1.0,1.0,wallet,Grocery,1
293.24,563.0,85.38,0.0,0.0,4.33,0.0,cod,Food & Beverage,0
287.73,5.0,84.07,0.0,0.0,4.55,0.0,card,Food & Beverage,0
845.9,506.0,87.29,0.0,1.0,3.73,0.0,upi,Beauty,0
577.67,192.0,91.92,1.0,2.0,4.81,0.0,card,Grocery,0
2187.12,44.0,47.13,0.0,2.0,1.98,0.0,cod,Books,0
165.85,304.0,75.33,0.0,0.0,3.71,0.0,upi,Pharmacy,0
854.54,615.0,66.06,1.0,2.0,3.16,0.0,cod,Books,0
1570.6,165.0,66.62,0.0,1.0,3.66,0.0,card,Electronics,0
153.95,85.0,82.4,0.0,2.0,4.42,0.0,card,Fashion,0
606.8,256.0,90.71,0.0,0.0,4.13,0.0,cod,Electronics,0
1541.24,209.0,22.16,0.0,1.0,1.0,0.0,wallet,Pharmacy,0
793.88,68.0,81.2,0.0,1.0,3.61,0.0,upi,Fashion,0
793.46,20.0,89.47,1.0,2.0,4.6,0.0,cod,Books,0
1654.72,240.0,80.26,1.0,5.0,3.33,0.0,card,Home & Kitchen,1
1119.33,216.0,74.28,1.0,1.0,3.52,0.0,upi,Fashion,0
457.18,218.0,95.31,1.0,0.0,5.0,0.0,card,Beauty,0
2447.57,298.0,74.7,0.0,1.0,3.91,0.0,card,Food & Beverage,0
706.28,306.0,23.52,0.0,1.0,1.0,1.0,cod,Home & Kitchen,0
277.65,90.0,43.5,0.0,0.0,2.23,0.0,upi,Grocery,0
824.85,150.0,82.01,0.0,0.0,3.81,0.0,cod,Books,0
754.3,77.0,73.46,1.0,5.0,3.48,0.0,upi,Home & Kitchen,0
1091.1,127.0,61.41,1.0,2.0,2.9,0.0,card,Grocery,0
1227.0,118.0,37.42,0.0,0.0,1.73,1.0,card,Pharmacy,0
225.53,8.0,28.37,0.0,0.0,1.39,1.0,card,Pharmacy,0
661.59,921.0,58.59,0.0,1.0,2.71,0.0,upi,Fashion,0
1125.06,312.0,74.41,0.0,0.0,3.51,0.0,upi,Electronics,0
803.64,113.0,71.02,0.0,1.0,3.82,0.0,upi,Books,0
539.72,62.0,87.86,1.0,1.0,4.39,0.0,wallet,Food & Beverage,0
1374.23,175.0,41.68,0.0,1.0,1.76,0.0,wallet,Pharmacy,0
1366.8,206.0,75.84,0.0,1.0,3.82,0.0,upi,Fashion,0
51.59,240.0,82.38,1.0,3.0,3.67,0.0,cod,Beauty,0
944.29,348.0,71.2,0.0,2.0,3.59,0.0,card,Beauty,0
1086.66,36.0,35.36,1.0,0.0,1.94,0.0,upi,Food & Beverage,0
664.69,45.0,81.96,2.0,2.0,4.34,0.0,cod,Books,0
886.01,93.0,71.21,0.0,0.0,3.69,0.0,wallet,Pharmacy,0
705.27,1.0,60.84,1.0,2.0,2.72,0.0,upi,Pharmacy,0
1060.47,34.0,66.73,0.0,3.0,3.17,0.0,upi,Electronics,0
550.58,5.0,47.73,0.0,2.0,2.73,0.0,wallet,Grocery,0
567.0,160.0,87.35,1.0,0.0,4.27,0.0,cod,Food & Beverage,0
707.46,238.0,70.04,1.0,0.0,3.48,0.0,upi,Grocery,0
1079.23,21.0,69.63,0.0,0.0,3.68,0.0,upi,Beauty,0
1175.71,173.0,49.66,0.0,1.0,2.94,0.0,card,Beauty,0
1991.92,71.0,85.86,0.0,2.0,4.27,0.0,card,Electronics,0
306.32,88.0,43.0,1.0,1.0,2.03,0.0,upi,Fashion,0
134.34,54.0,90.41,0.0,1.0,5.0,0.0,card,Books,0
1367.89,142.0,77.76,0.0,2.0,4.48,0.0,upi,Pharmacy,0
838.18,8.0,79.87,1.0,0.0,4.0,0.0,upi,Home & Kitchen,0
157.7,381.0,58.25,1.0,2.0,2.92,0.0,upi,Pharmacy,0
698.42,603.0,23.36,1.0,4.0,1.44,1.0,cod,Grocery,1
1644.5,35.0,62.51,2.0,2.0,3.26,0.0,upi,Electronics,0
550.29,173.0,64.34,0.0,2.0,3.23,0.0,upi,Books,0
937.87,29.0,65.52,1.0,0.0,3.5,0.0,cod,Food & Beverage,0
461.27,71.0,21.9,1.0,2.0,1.0,1.0,upi,Electronics,1
337.14,183.0,43.93,0.0,1.0,2.53,0.0,cod,Electronics,0
1477.73,387.0,35.31,0.0,0.0,1.96,1.0,upi,Home & Kitchen,0
503.04,48.0,35.59,0.0,1.0,1.92,1.0,upi,Home & Kitchen,1
644.17,71.0,43.85,0.0,0.0,2.16,0.0,card,Beauty,0
824.38,41.0,48.61,1.0,2.0,2.24,0.0,wallet,Food & Beverage,0
454.6,385.0,55.79,0.0,0.0,2.26,0.0,upi,Food & Beverage,0
3560.03,225.0,50.62,0.0,0.0,2.0,0.0,upi,Pharmacy,0
1349.29,13.0,21.59,0.0,1.0,1.0,1.0,card,Grocery,1
254.26,386.0,98.72,0.0,0.0,5.0,0.0,cod,Home & Kitchen,0
1564.47,598.0,67.79,1.0,2.0,3.19,0.0,card,Pharmacy,0
958.04,20.0,72.96,0.0,2.0,3.29,0.0,card,Pharmacy,0
1039.87,101.0,77.06,0.0,0.0,3.83,0.0,upi,Pharmacy,0
716.69,74.0,69.57,0.0,0.0,3.19,0.0,upi,Food & Beverage,0
634.21,66.0,69.0,1.0,3.0,3.33,0.0,upi,Fashion,0
1565.71,173.0,41.55,1.0,1.0,2.24,1.0,upi,Food & Beverage,0
331.12,509.0,75.42,1.0,1.0,3.67,0.0,cod,Food & Beverage,0
1806.7,399.0,67.95,0.0,1.0,3.3,0.0,card,Electronics,0
872.14,65.0,92.08,0.0,2.0,4.6,0.0,cod,Electronics,0
237.72,413.0,46.63,0.0,1.0,1.91,1.0,card,Fashion,0
190.91,26.0,72.12,0.0,2.0,3.69,0.0,upi,Books,0
466.71,612.0,61.82,1.0,1.0,3.52,0.0,card,Beauty,0
527.78,154.0,52.62,0.0,1.0,2.52,1.0,card,Books,1
198.59,447.0,83.34,0.0,2.0,4.2,0.0,upi,Home & Kitchen,0
1123.75,232.0,98.77,0.0,1.0,4.69,0.0,wallet,Pharmacy,0
1248.66,187.0,41.18,0.0,1.0,1.84,0.0,cod,Books,0
1202.15,591.0,59.5,0.0,0.0,3.27,0.0,cod,Fashion,0
1460.53,124.0,47.37,0.0,0.0,2.42,1.0,card,Pharmacy,0
562.43,360.0,62.46,0.0,0.0,3.32,0.0,cod,Home & Kitchen,0
1009.97,79.0,33.51,0.0,4.0,1.76,0.0,upi,Books,0
1450.54,233.0,49.09,0.0,2.0,2.41,0.0,cod,Food & Beverage,0
1133.6,184.0,79.35,0.0,2.0,4.33,0.0,wallet,Pharmacy,0
943.75,12.0,57.68,0.0,1.0,2.35,0.0,upi,Electronics,0
1852.83,120.0,62.76,0.0,1.0,2.9,0.0,card,Books,0
606.48,103.0,34.36,0.0,1.0,1.6,0.0,upi,Fashion,0
603.31,88.0,40.42,1.0,1.0,2.03,1.0,card,Home & Kitchen,0
871.65,286.0,34.33,0.0,0.0,1.63,1.0,cod,Home & Kitchen,0
868.85,108.0,62.09,1.0,2.0,3.17,0.0,upi,Pharmacy,0
844.24,11.0,78.06,0.0,1.0,4.31,0.0,card,Food & Beverage,0
211.82,207.0,43.34,0.0,1.0,1.82,0.0,upi,Books,0
1584.48,402.0,35.66,0.0,1.0,2.24,0.0,card,Electronics,0
1007.91,44.0,83.58,0.0,0.0,4.11,0.0,upi,Food & Beverage,0
88.1,130.0,72.14,1.0,0.0,3.66,0.0,wallet,Grocery,0
149.55,139.0,74.7,0.0,1.0,3.74,0.0,upi,Beauty,0
1841.49,48.0,38.8,0.0,1.0,2.02,1.0,upi,Books,1
520.0,325.0,47.99,1.0,0.0,2.76,1.0,wallet,Food & Beverage,0
826.0,57.0,91.04,0.0,2.0,4.21,0.0,card,Books,0
350.07,230.0,89.52,0.0,0.0,4.26,0.0,card,Grocery,0
3720.13,52.0,96.33,0.0,2.0,5.0,0.0,cod,Beauty,0
737.56,205.0,83.14,1.0,1.0,3.92,0.0,cod,Grocery,0
539.46,292.0,20.36,0.0,2.0,1.0,1.0,cod,Pharmacy,1
1505.7,318.0,75.8,2.0,1.0,3.98,0.0,upi,Electronics,0
305.08,127.0,85.74,0.0,3.0,4.06,0.0,upi,Electronics,0
1648.41,39.0,80.29,0.0,1.0,4.28,0.0,card,Fashion,0
683.7,134.0,49.17,1.0,0.0,2.32,0.0,card,Food & Beverage,0
1304.47,537.0,53.61,0.0,1.0,3.02,1.0,upi,Fashion,0
957.6,344.0,59.36,0.0,1.0,3.04,0.0,upi,Food & Beverage,0
649.95,122.0,53.66,0.0,0.0,2.47,0.0,upi,Beauty,0
210.45,171.0,76.96,0.0,0.0,3.48,0.0,cod,Electronics,0
864.63,116.0,41.68,0.0,2.0,2.01,1.0,upi,Electronics,0
414.17,5.0,50.83,0.0,3.0,2.56,1.0,upi,Pharmacy,0
846.62,738.0,63.75,0.0,0.0,3.0,0.0,upi,Food & Beverage,0
1411.63,196.0,94.31,1.0,1.0,4.33,0.0,card,Electronics,0
1132.96,172.0,55.22,1.0,0.0,2.69,0.0,wallet,Home & Kitchen,0
75.82,153.0,76.98,2.0,0.0,4.31,0.0,upi,Home & Kitchen,0
602.59,185.0,54.13,0.0,0.0,2.78,0.0,cod,Home & Kitchen,0
477.67,256.0,63.67,0.0,1.0,2.99,0.0,card,Fashion,0
525.16,79.0,65.03,0.0,0.0,3.3,0.0,wallet,Books,0
907.06,62.0,80.7,0.0,2.0,4.22,0.0,upi,Food & Beverage,0
547.01,209.0,64.13,0.0,1.0,2.93,0.0,wallet,Fashion,0
409.06,304.0,63.46,1.0,1.0,3.1,0.0,cod,Home & Kitchen,0
266.33,11.0,87.3,0.0,1.0,4.32,0.0,wallet,Books,0
579.93,107.0,73.76,1.0,0.0,3.57,0.0,cod,Food & Beverage,0
1339.51,132.0,65.31,1.0,2.0,2.9,0.0,upi,Beauty,0
1386.22,582.0,49.72,0.0,0.0,2.68,1.0,upi,Beauty,0
970.54,232.0,86.45,0.0,3.0,3.69,0.0,upi,Food & Beverage,0
126.19,123.0,67.13,0.0,3.0,3.16,0.0,upi,Home & Kitchen,0
903.66,470.0,78.24,0.0,0.0,3.69,0.0,wallet,Food & Beverage,0
1989.54,617.0,90.25,0.0,1.0,4.34,0.0,cod,Pharmacy,0
286.4,46.0,73.27,0.0,1.0,4.1,0.0,upi,Home & Kitchen,0
561.42,93.0,85.53,1.0,0.0,4.18,0.0,card,Grocery,0
1348.56,81.0,81.45,0.0,1.0,4.39,0.0,upi,Food & Beverage,0
140.49,15.0,28.89,0.0,3.0,1.48,1.0,upi,Beauty,1
570.91,189.0,56.46,0.0,1.0,2.96,0.0,cod,Beauty,0
2292.14,168.0,83.41,0.0,2.0,4.08,0.0,wallet,Electronics,0
2123.09,26.0,92.81,0.0,3.0,4.86,0.0,upi,Food & Beverage,0
2133.77,1310.0,70.75,1.0,4.0,3.35,0.0,cod,Food & Beverage,0
577.78,290.0,76.38,0.0,3.0,3.69,0.0,upi,Grocery,0
1829.08,14.0,88.69,0.0,1.0,4.28,0.0,cod,Food & Beverage,0
928.25,76.0,71.84,0.0,0.0,3.28,0.0,upi,Home & Kitchen,0
396.22,472.0,62.18,1.0,1.0,3.1,0.0,upi,Pharmacy,0
491.06,103.0,76.35,0.0,1.0,4.08,0.0,card,Books,0
1070.46,8.0,79.98,0.0,3.0,3.9,0.0,upi,Books,0
129.59,42.0,42.5,0.0,0.0,1.89,1.0,upi,Food & Beverage,0
701.51,329.0,63.26,1.0,0.0,3.75,0.0,upi,Electronics,0
856.54,77.0,87.14,0.0,2.0,4.24,0.0,card,Beauty,0
1213.92,179.0,90.03,0.0,3.0,4.72,0.0,upi,Electronics,0
166.58,57.0,84.67,1.0,2.0,4.23,0.0,upi,Food & Beverage,0
708.23,108.0,51.29,0.0,0.0,2.89,0.0,upi,Pharmacy,0
1468.38,216.0,90.85,0.0,2.0,4.53,0.0,upi,Fashion,0
2700.18,293.0,77.71,0.0,1.0,3.87,0.0,upi,Electronics,0
396.48,324.0,41.75,0.0,0.0,2.07,1.0,upi,Books,0
1821.4,63.0,44.8,1.0,2.0,2.16,1.0,card,Beauty,0
1412.2,252.0,84.72,0.0,2.0,4.25,0.0,upi,Pharmacy,0
2024.74,314.0,69.31,0.0,1.0,3.23,0.0,upi,Pharmacy,0
136.67,62.0,32.56,0.0,2.0,1.78,1.0,upi,Pharmacy,1
1267.56,91.0,33.05,0.0,0.0,2.47,1.0,upi,Electronics,1
1792.5,474.0,67.05,0.0,3.0,3.07,0.0,upi,Electronics,0
778.45,42.0,83.06,0.0,0.0,4.25,0.0,cod,Home & Kitchen,0
620.47,387.0,86.17,0.0,0.0,4.31,0.0,upi,Books,0
863.69,433.0,54.78,0.0,0.0,2.4,0.0,card,Food & Beverage,0
1696.1,376.0,81.12,0.0,1.0,4.29,0.0,upi,Books,0
413.66,470.0,78.18,0.0,1.0,3.78,0.0,upi,Fashion,0
388.97,389.0,69.51,0.0,0.0,3.27,0.0,upi,Fashion,0
101.7,41.0,80.37,1.0,1.0,4.43,0.0,upi,Pharmacy,0
720.55,136.0,64.21,0.0,0.0,3.11,0.0,card,Grocery,0
240.41,225.0,95.05,0.0,1.0,5.0,0.0,card,Books,0
731.55,208.0,69.14,0.0,1.0,3.62,0.0,upi,Food & Beverage,0
350.1,378.0,79.1,0.0,2.0,3.98,0.0,upi,Food & Beverage,0
508.4,85.0,83.44,0.0,1.0,4.36,0.0,upi,Food & Beverage,0
575.49,233.0,84.2,1.0,0.0,4.45,0.0,upi,Food & Beverage,0
891.7,389.0,34.77,0.0,1.0,1.69,0.0,card,Beauty,0
944.82,442.0,91.58,0.0,1.0,4.47,0.0,cod,Fashion,0
652.45,56.0,71.87,0.0,1.0,3.85,0.0,card,Books,0
550.52,118.0,40.54,0.0,1.0,2.86,0.0,upi,Electronics,0
503.05,81.0,80.43,1.0,2.0,3.54,0.0,upi,Books,0
188.57,241.0,89.43,0.0,1.0,4.14,0.0,card,Pharmacy,0
1697.81,156.0,67.66,0.0,3.0,3.09,0.0,wallet,Food & Beverage,0
397.0,420.0,31.09,1.0,3.0,1.46,1.0,upi,Home & Kitchen,1
798.52,183.0,75.94,0.0,1.0,3.5,0.0,upi,Pharmacy,0
275.27,150.0,32.8,1.0,0.0,1.82,0.0,card,Pharmacy,0
1246.86,226.0,56.78,0.0,3.0,2.4,0.0,card,Food & Beverage,0
815.51,107.0,68.02,0.0,5.0,3.27,0.0,wallet,Fashion,0
997.98,77.0,44.87,1.0,0.0,2.09,1.0,card,Pharmacy,0
266.53,331.0,95.39,0.0,0.0,5.0,0.0,upi,Electronics,0
1033.65,463.0,88.16,0.0,1.0,4.39,0.0,card,Books,0
140.3,47.0,76.92,0.0,3.0,3.44,0.0,upi,Beauty,0
459.73,55.0,80.45,0.0,0.0,4.11,0.0,cod,Books,0
297.12,8.0,91.95,0.0,4.0,4.32,0.0,upi,Grocery,0
806.2,508.0,74.69,1.0,1.0,3.38,0.0,cod,Fashion,0
1777.78,73.0,80.44,0.0,0.0,4.35,0.0,upi,Beauty,0
1157.4,53.0,79.79,0.0,2.0,3.86,0.0,card,Books,0
2033.99,97.0,45.49,0.0,0.0,2.42,1.0,cod,Electronics,0
832.1,105.0,28.47,0.0,1.0,1.28,1.0,upi,Home & Kitchen,1
1264.87,12.0,51.14,1.0,2.0,2.63,0.0,card,Electronics,0
1545.47,7.0,61.15,0.0,1.0,3.48,0.0,card,Food & Beverage,0
1533.35,57.0,78.51,1.0,2.0,3.98,0.0,card,Home & Kitchen,0
255.53,490.0,78.6,0.0,1.0,3.82,0.0,upi,Electronics,0
389.77,82.0,31.94,0.0,3.0,1.2,1.0,upi,Beauty,0
1424.87,163.0,52.84,0.0,1.0,2.91,1.0,upi,Pharmacy,0
2049.78,302.0,64.59,0.0,1.0,3.37,0.0,upi,Food & Beverage,0
368.16,322.0,57.89,0.0,1.0,2.99,0.0,card,Fashion,0
412.45,235.0,91.24,0.0,1.0,4.54,0.0,upi,Fashion,0
1148.28,26.0,69.12,0.0,1.0,3.79,0.0,upi,Pharmacy,0
550.39,390.0,57.85,0.0,1.0,2.76,0.0,upi,Beauty,0
